name,address,location,listed_in(city),cuisines,price,rating,votes,rest_type
Fabelle Chocolate Boutique - ITC Gardenia,"ITC Gardenia, 1, Ashok Nagar, Residency Road, Bangalore",Lavelle Road,Lavelle Road,"Desserts,Ice Cream,Beverages",1250,4.5,236,Dessert Parlor
Arbor Brewing Company,"8, 3rd Floor, Allied Grande Plaza, Diagonally Opposite Garuda Mall, Magrath Road, Brigade Road, Bangalore",Lavelle Road,Lavelle Road,"American,Continental",2000,4.5,8402,"Pub, Microbrewery"
The Permit Room,"16/3, Commissariat Road, Brigade Road, Bangalore",Lavelle Road,Lavelle Road,South Indian,1500,4.5,1597,"Casual Dining, Bar"
Hard Rock Cafe,"40, Opposite LIC Building, Off MG Road, St. Marks Road, Bangalore",Lavelle Road,Lavelle Road,"American,BBQ",2500,4.5,5281,"Casual Dining, Bar"
Karavalli - The Gateway Hotel,"Gateway Hotel, 66, Residency Road, Bangalore",Lavelle Road,Lavelle Road,"Mangalorean,Konkan,Seafood,Kerala",3500,4.5,681,Fine Dining
Hae Kum Gang,"20, C/O Pauls Castle, Castle Street, Ashok Nagar",Lavelle Road,Lavelle Road,"Korean,Chinese,Japanese",1100,4.5,1204,Casual Dining
Chianti,"No.18, Ramanashree Arcade, Ground Floor, Ashok Nagar Post, MG Road, Bangalore",Lavelle Road,Lavelle Road,Italian,1500,4.5,302,Casual Dining
Chikkanna Tiffin Room,"Near Ulsoor Gate Police Station, Cubbonpet, City Market, Bangalore",Lavelle Road,Lavelle Road,South Indian,200,4.5,206,Quick Bites
Arbor Brewing Company,"8, 3rd Floor, Allied Grande Plaza, Diagonally Opposite Garuda Mall, Magrath Road, Brigade Road, Bangalore",Lavelle Road,Lavelle Road,"American,Continental",2000,4.5,8405,"Pub, Microbrewery"
The Permit Room,"16/3, Commissariat Road, Brigade Road, Bangalore",Lavelle Road,Lavelle Road,South Indian,1500,4.5,1598,"Casual Dining, Bar"
Hard Rock Cafe,"40, Opposite LIC Building, Off MG Road, St. Marks Road, Bangalore",Lavelle Road,Lavelle Road,"American,BBQ",2500,4.5,5282,"Casual Dining, Bar"
MISU,"4th Floor, Building 9, Halcyon Complex, St. Marks Road, Bangalore",Lavelle Road,Lavelle Road,"Asian,Japanese,Korean,Indonesian,Malaysian",1700,4.5,1239,"Casual Dining, Bar"
Mainland China,"26/1, Orion Mall, Brigade Gateway Campus, Dr. Rajkumar Road, Near Yeshwantpur Malleshwaram, Malleshwaram, Bangalore",Malleshwaram,Malleshwaram,Chinese,1700,4.5,1150,Casual Dining
"Lush - Renaissance Hotel, Bengaluru","17 and 17/1 Madhavanagar Extension, Race Course Lane, Race Course Road, Bangalore",Malleshwaram,Malleshwaram,"North Indian,Continental",1200,4.5,409,Casual Dining
eat.fit,"69/A Ground Floor, West of Chord Road Layout, 2nd Stage, Rajajinagar, Bangalore",Malleshwaram,Malleshwaram,"Healthy Food,North Indian,Biryani,Continental,Desserts",500,4.5,230,Delivery
The Asian Curry House,"3rd Floor, Mantri Square, Sampige Road, Malleshwaram, Bangalore",Malleshwaram,Malleshwaram,"Vietnamese,Thai,Burmese,Japanese",1000,4.5,785,Casual Dining
Pasta Street,"37/2, Chicago Avenue, Opposite Fortis Hospital, Cunningham Road, Bangalore",Malleshwaram,Malleshwaram,"Italian,Pizza,Salad",1300,4.5,1636,Casual Dining
Veena Stores,"187, 15th Cross, Margosa Road, Malleshwaram, Bangalore",Malleshwaram,Malleshwaram,South Indian,150,4.5,2407,Quick Bites
HVR Veg,"162/1, 1st Main, Kumara Park West, Seshadripuram, Bangalore",Malleshwaram,Malleshwaram,South Indian,300,4.5,96,Quick Bites
The London Curry House - The Royale Senate Hotel,"19/2, Kumara Krupa Road, Off Race Course Road, Bangalore",Malleshwaram,Malleshwaram,"Pizza,North Indian,Modern Indian",1300,4.5,3953,"Casual Dining, Bar"
Gilly's Restobar,"4th & 5th Floor, Sree Premprasad Complex, Opposite Ramaiah Hospital, New BEL Road, Bangalore",Malleshwaram,Malleshwaram,"Continental,Finger Food,North Indian,Chinese",1200,4.5,2711,"Pub, Casual Dining"
Gilly's Restobar,"4th & 5th Floor, Sree Premprasad Complex, Opposite Ramaiah Hospital, New BEL Road, Bangalore",Malleshwaram,Malleshwaram,"Continental,Finger Food,North Indian,Chinese",1200,4.5,2713,"Pub, Casual Dining"
The London Curry House - The Royale Senate Hotel,"19/2, Kumara Krupa Road, Off Race Course Road, Bangalore",Malleshwaram,Malleshwaram,"Pizza,North Indian,Modern Indian",1300,4.5,3960,"Casual Dining, Bar"
"3B's - Buddies, Bar & Barbecues","Rooftop, 90/4, Above AB's, Near Park Plaza Hotel, Outer Ring Road, Marathahalli, Bangalore",Marathahalli,Marathahalli,"North Indian,Mediterranean,European,BBQ",1100,4.5,1909,"Casual Dining, Bar"
Jalsa Gold,"20\5, Panathur Junction, Outer Ring Road, Kadubeessanahalli, Marathahalli, Bangalore",Marathahalli,Marathahalli,"North Indian,Mughlai,Italian",1300,4.5,3486,Casual Dining
Melange - Radisson Blu,"Radisson Blu, 90/4, Outer Ring Road, Munnekollaly Village, Marathahalli, Bangalore",Marathahalli,Marathahalli,"North Indian,Continental,Chinese,South Indian",2700,4.5,785,Fine Dining
Polar Bear,"710, Thubarahalli, Varthur Main Road, Whitefield, Bangalore",Marathahalli,Marathahalli,"Desserts,Ice Cream",300,4.5,48,"Takeaway, Delivery"
BITEBOX,"107/2A, Padma Building, Vivekananda Layout, Munnekolala, Marathahalli, Bangalore",Marathahalli,Marathahalli,"North Indian,Chinese,Mughlai,Desserts",300,4.5,157,Quick Bites
HOMMS,"2A & 3, 15th Cross Rd, Below Zolo Stays Utopia, Green Garden Layout, Munnekollal, Marathahalli, Bangalore",Marathahalli,Marathahalli,"Momos,Chinese,Fast Food",300,4.5,236,Quick Bites
Corner House Ice Cream,"Tata Star Extra, Opposite Shankara Eye Hospital, Kundalahalli Gate, Varthur Road, Marathahalli, Bangalore",Marathahalli,Marathahalli,"Ice Cream,Desserts",400,4.5,971,Dessert Parlor
Bloomsbury's Global Kitchen & Bakehouse,"Ground Floor, EPIP Zone, Near BMTC Bus Depot, Whitefield, Bangalore",Marathahalli,Marathahalli,"American,Cafe,Continental,French,Burger",900,4.5,751,"Cafe, Dessert Parlor"
Rolls & Bowls,"279, Shop 3, 8th Main Road, BEML Layout, 6th Stage, Brookefield, Bangalore",Marathahalli,Marathahalli,"Rolls,Chinese",250,4.5,155,Quick Bites
Nakkshatra,"88, 1st Floor, Outer Ring Road, Marathahalli, Bangalore",Marathahalli,Marathahalli,"North Indian,Chinese",900,4.5,443,Casual Dining
Output Bengaluru,"Shop 36/4, 4th Floor, Soul Space Arena, Outer Ring Road, Doddanekkundi Village, Marathahalli, Bangalore",Marathahalli,Marathahalli,"North Indian,Continental",1000,4.5,900,"Pub, Casual Dining"
Saffron - Radisson Blu,"Radisson Blu, 90/4, Outer Ring Road, Munnekollalu Village, Marathahalli, Bangalore",Marathahalli,Marathahalli,"North Indian,Mughlai,Lucknowi",2500,4.5,457,"Fine Dining, Bar"
"3B's - Buddies, Bar & Barbecues","Rooftop, 90/4, Above AB's, Near Park Plaza Hotel, Outer Ring Road, Marathahalli, Bangalore",Marathahalli,Marathahalli,"North Indian,Mediterranean,European,BBQ",1100,4.5,1914,"Casual Dining, Bar"
Olive Bar And Kitchen,"16, Wood Street, Ashok Nagar, Richmond Road, Bangalore",MG Road,MG Road,"Mediterranean,European,Salad",1800,4.5,2216,Casual Dining
Mainland China,"First Floor, 14, Church Street, Bangalore",MG Road,MG Road,Chinese,1700,4.5,1429,"Casual Dining, Bar"
Truffles,"22, St. Marks Road, Bangalore",MG Road,MG Road,"Cafe,American,Burger,Steak",900,4.5,3596,Cafe
eat.fit,"1/8, 1st Stage, 1st Cross, KK Computers Building, Shri Krishna Temple Road, Indiranagar, Bangalore",MG Road,MG Road,"Healthy Food,North Indian,Biryani,Continental,Desserts",500,4.5,873,Delivery
Chai Days,"2019, 100 Feet Road, Indiranagar, Bangalore",MG Road,MG Road,"Cafe,Tea,Beverages,Fast Food",200,4.5,131,Cafe
Soda Bottle Opener Wala,"25/4, Opposite Harley Davidson Showroom, Lavelle Road, Bangalore",MG Road,MG Road,"Parsi,North Indian",1300,4.5,3709,"Casual Dining, Irani Cafee"
Pasta Street,"37/2, Chicago Avenue, Opposite Fortis Hospital, Cunningham Road, Bangalore",MG Road,MG Road,"Italian,Pizza,Salad",1300,4.5,1642,Casual Dining
ASEAN - On The Edge,"84, 13th Floor, Barton Center, MG Road, Bangalore",MG Road,MG Road,"Asian,Thai",1800,4.5,873,Casual Dining
MISU,"4th Floor, Building 9, Halcyon Complex, St. Marks Road, Bangalore",MG Road,MG Road,"Asian,Japanese,Korean,Indonesian,Malaysian",1700,4.5,1250,"Casual Dining, Bar"
Truffles,"22, St. Marks Road, Bangalore",MG Road,MG Road,"Cafe,American,Burger,Steak",900,4.5,3595,Cafe
Fabelle Chocolate Boutique - ITC Gardenia,"ITC Gardenia, 1, Ashok Nagar, Residency Road, Bangalore",MG Road,MG Road,"Desserts,Ice Cream,Beverages",1250,4.5,236,Dessert Parlor
Corner House Ice Cream,"4, Madras Bank Road, Lavelle Road, Bangalore",MG Road,MG Road,"Ice Cream,Desserts",400,4.5,291,Dessert Parlor
XO Belgian Waffle,"Kiosk 5, Third Floor, Food Court, Garuda Mall, Magrath Road, Ashok Nagar, Brigade Road, Bangalore",MG Road,MG Road,"Desserts,Beverages",450,4.5,222,Food Court
Chianti,"No.18, Ramanashree Arcade, Ground Floor, Ashok Nagar Post, MG Road, Bangalore",MG Road,MG Road,Italian,1500,4.5,308,Casual Dining
Arbor Brewing Company,"8, 3rd Floor, Allied Grande Plaza, Diagonally Opposite Garuda Mall, Magrath Road, Brigade Road, Bangalore",MG Road,MG Road,"American,Continental",2000,4.5,8413,"Pub, Microbrewery"
The Permit Room,"16/3, Commissariat Road, Brigade Road, Bangalore",MG Road,MG Road,South Indian,1500,4.5,1602,"Casual Dining, Bar"
Hard Rock Cafe,"40, Opposite LIC Building, Off MG Road, St. Marks Road, Bangalore",MG Road,MG Road,"American,BBQ",2500,4.5,5284,"Casual Dining, Bar"
Karavalli - The Gateway Hotel,"Gateway Hotel, 66, Residency Road, Bangalore",MG Road,MG Road,"Mangalorean,Konkan,Seafood,Kerala",3500,4.5,681,Fine Dining
Oh! Calcutta,"14, 2nd Floor, Church Street, Bangalore",MG Road,MG Road,"Bengali,Seafood",1200,4.5,1135,"Casual Dining, Bar"
Mainland China,"First Floor, 14, Church Street, Bangalore",MG Road,MG Road,Chinese,1700,4.5,1426,"Casual Dining, Bar"
Republic Of Noodles - Lemon Tree Premier,"Lemon Tree Premier, 2/1, St. Johns Road, Ulsoor, Bangalore",MG Road,MG Road,"Malaysian,Singaporean,Thai",1800,4.5,556,Casual Dining
Arbor Brewing Company,"8, 3rd Floor, Allied Grande Plaza, Diagonally Opposite Garuda Mall, Magrath Road, Brigade Road, Bangalore",MG Road,MG Road,"American,Continental",2000,4.5,8414,"Pub, Microbrewery"
The Permit Room,"16/3, Commissariat Road, Brigade Road, Bangalore",MG Road,MG Road,South Indian,1500,4.5,1604,"Casual Dining, Bar"
Hard Rock Cafe,"40, Opposite LIC Building, Off MG Road, St. Marks Road, Bangalore",MG Road,MG Road,"American,BBQ",2500,4.5,5285,"Casual Dining, Bar"
MISU,"4th Floor, Building 9, Halcyon Complex, St. Marks Road, Bangalore",MG Road,MG Road,"Asian,Japanese,Korean,Indonesian,Malaysian",1700,4.5,1255,"Casual Dining, Bar"
Mainland China,"First Floor, 14, Church Street, Bangalore",MG Road,MG Road,Chinese,1700,4.5,1428,"Casual Dining, Bar"
Corner House Ice Cream,"66, Siddhartha Plaza, Rajmahal Vilas, 2nd Stage, New BEL Road, Bangalore",New BEL Road,New BEL Road,"Ice Cream,Desserts",400,4.5,703,Dessert Parlor
Gilly's Restobar,"4th & 5th Floor, Sree Premprasad Complex, Opposite Ramaiah Hospital, New BEL Road, Bangalore",New BEL Road,New BEL Road,"Continental,Finger Food,North Indian,Chinese",1200,4.5,2732,"Pub, Casual Dining"
Hammered,"3, 80 Feet Road, Opposite MK Tower, RMV 2nd Stage, New BEL Road, Bangalore",New BEL Road,New BEL Road,"North Indian,Continental,Cafe",1200,4.5,2935,"Pub, Cafe"
Pasta Street,"2022, 100 Feet Road,HAL 2nd Stage, Indiranagar, Bangalore",Old Airport Road,Old Airport Road,"Italian,Pizza,Salad",1300,4.5,1670,Casual Dining
Chai Days,"2019, 100 Feet Road, Indiranagar, Bangalore",Old Airport Road,Old Airport Road,"Cafe,Tea,Beverages,Fast Food",200,4.5,132,Cafe
eat.fit,"1/8, 1st Stage, 1st Cross, KK Computers Building, Shri Krishna Temple Road, Indiranagar, Bangalore",Old Airport Road,Old Airport Road,"Healthy Food,North Indian,Biryani,Continental,Desserts",500,4.5,875,Delivery
Sly Granny - The Community House,"3, 4 Floor, 618, HAL 2nd Stage, Indiranagar, Bangalore",Old Airport Road,Old Airport Road,"Modern Indian,European,American",2500,4.5,980,"Fine Dining, Bar"
Pasta Street,"2022, 100 Feet Road,HAL 2nd Stage, Indiranagar, Bangalore",Old Airport Road,Old Airport Road,"Italian,Pizza,Salad",1300,4.5,1673,Casual Dining
Bologna,"759, 1st Floor, 100 Feet Road, Indira Nagar, Bangalore",Old Airport Road,Old Airport Road,Italian,1000,4.5,769,Casual Dining
Haute,"776, 1st Floor, 100 Feet Road, HAL 2nd Stage, Indiranagar, Bangalore",Old Airport Road,Old Airport Road,"Continental,European,Asian,Seafood,Spanish",1200,4.5,117,Casual Dining
Chai Days,"2019, 100 Feet Road, Indiranagar, Bangalore",Old Airport Road,Old Airport Road,"Cafe,Tea,Beverages,Fast Food",200,4.5,134,Cafe
Barbeque Nation,"18,19, 20, Ground Floor, Westgate Mall, Dr Rajkumar Road, 4M Block, Rajajinagar, Bangalore",Rajajinagar,Rajajinagar,"North Indian,European,Mediterranean,BBQ,Kebab",1600,4.5,1282,Casual Dining
"Lush - Renaissance Hotel, Bengaluru","17 and 17/1 Madhavanagar Extension, Race Course Lane, Race Course Road, Bangalore",Rajajinagar,Rajajinagar,"North Indian,Continental",1200,4.5,416,Casual Dining
Mainland China,"26/1, Orion Mall, Brigade Gateway Campus, Dr. Rajkumar Road, Near Yeshwantpur Malleshwaram, Malleshwaram, Bangalore",Rajajinagar,Rajajinagar,Chinese,1700,4.5,1157,Casual Dining
eat.fit,"69/A Ground Floor, West of Chord Road Layout, 2nd Stage, Rajajinagar, Bangalore",Rajajinagar,Rajajinagar,"Healthy Food,North Indian,Biryani,Continental,Desserts",500,4.5,236,Delivery
The Asian Curry House,"3rd Floor, Mantri Square, Sampige Road, Malleshwaram, Bangalore",Rajajinagar,Rajajinagar,"Vietnamese,Thai,Burmese,Japanese",1000,4.5,787,Casual Dining
Veena Stores,"187, 15th Cross, Margosa Road, Malleshwaram, Bangalore",Rajajinagar,Rajajinagar,South Indian,150,4.5,2416,Quick Bites
Barbeque Nation,"18,19, 20, Ground Floor, Westgate Mall, Dr Rajkumar Road, 4M Block, Rajajinagar, Bangalore",Rajajinagar,Rajajinagar,"North Indian,European,Mediterranean,BBQ,Kebab",1600,4.5,1284,Casual Dining
"Lush - Renaissance Hotel, Bengaluru","17 and 17/1 Madhavanagar Extension, Race Course Lane, Race Course Road, Bangalore",Rajajinagar,Rajajinagar,"North Indian,Continental",1200,4.5,420,Casual Dining
The Asian Curry House,"3rd Floor, Mantri Square, Sampige Road, Malleshwaram, Bangalore",Rajajinagar,Rajajinagar,"Vietnamese,Thai,Burmese,Japanese",1000,4.5,789,Casual Dining
Olive Bar And Kitchen,"16, Wood Street, Ashok Nagar, Richmond Road, Bangalore",Residency Road,Residency Road,"Mediterranean,European,Salad",1800,4.5,2219,Casual Dining
Oh! Calcutta,"14, 2nd Floor, Church Street, Bangalore",Residency Road,Residency Road,"Bengali,Seafood",1200,4.5,1142,"Casual Dining, Bar"
Mainland China,"First Floor, 14, Church Street, Bangalore",Residency Road,Residency Road,Chinese,1700,4.5,1431,"Casual Dining, Bar"
Truffles,"22, St. Marks Road, Bangalore",Residency Road,Residency Road,"Cafe,American,Burger,Steak",900,4.5,3599,Cafe
Pasta Street,"37/2, Chicago Avenue, Opposite Fortis Hospital, Cunningham Road, Bangalore",Residency Road,Residency Road,"Italian,Pizza,Salad",1300,4.5,1648,Casual Dining
XO Belgian Waffle,"Kiosk 5, Third Floor, Food Court, Garuda Mall, Magrath Road, Ashok Nagar, Brigade Road, Bangalore",Residency Road,Residency Road,"Desserts,Beverages",450,4.5,222,Food Court
MISU,"4th Floor, Building 9, Halcyon Complex, St. Marks Road, Bangalore",Residency Road,Residency Road,"Asian,Japanese,Korean,Indonesian,Malaysian",1700,4.5,1258,"Casual Dining, Bar"
ASEAN - On The Edge,"84, 13th Floor, Barton Center, MG Road, Bangalore",Residency Road,Residency Road,"Asian,Thai",1800,4.5,875,Casual Dining
Fabelle Chocolate Boutique - ITC Gardenia,"ITC Gardenia, 1, Ashok Nagar, Residency Road, Bangalore",Residency Road,Residency Road,"Desserts,Ice Cream,Beverages",1250,4.5,236,Dessert Parlor
Karavalli - The Gateway Hotel,"Gateway Hotel, 66, Residency Road, Bangalore",Residency Road,Residency Road,"Mangalorean,Konkan,Seafood,Kerala",3500,4.5,682,Fine Dining
Arbor Brewing Company,"8, 3rd Floor, Allied Grande Plaza, Diagonally Opposite Garuda Mall, Magrath Road, Brigade Road, Bangalore",Residency Road,Residency Road,"American,Continental",2000,4.5,8419,"Pub, Microbrewery"
The Permit Room,"16/3, Commissariat Road, Brigade Road, Bangalore",Residency Road,Residency Road,South Indian,1500,4.5,1610,"Casual Dining, Bar"
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Residency Road,Residency Road,"Asian,Continental,European,North Indian",1500,4.5,403,"Microbrewery, Casual Dining"
Hard Rock Cafe,"40, Opposite LIC Building, Off MG Road, St. Marks Road, Bangalore",Residency Road,Residency Road,"American,BBQ",2500,4.5,5290,"Casual Dining, Bar"
Chikkanna Tiffin Room,"Near Ulsoor Gate Police Station, Cubbonpet, City Market, Bangalore",Residency Road,Residency Road,South Indian,200,4.5,207,Quick Bites
The Permit Room,"16/3, Commissariat Road, Brigade Road, Bangalore",Residency Road,Residency Road,South Indian,1500,4.5,1611,"Casual Dining, Bar"
Hard Rock Cafe,"40, Opposite LIC Building, Off MG Road, St. Marks Road, Bangalore",Residency Road,Residency Road,"American,BBQ",2500,4.5,5294,"Casual Dining, Bar"
MISU,"4th Floor, Building 9, Halcyon Complex, St. Marks Road, Bangalore",Residency Road,Residency Road,"Asian,Japanese,Korean,Indonesian,Malaysian",1700,4.5,1260,"Casual Dining, Bar"
Opus Food Stories,"26, Varthur Hobli, Near HP Petrol Bunk, Harlur Road, Sarjapur Road, Bangalore",Sarjapur Road,Sarjapur Road,"Goan,Asian,North Indian,European,Continental",1800,4.5,200,"Bar, Casual Dining"
Vapour Brewpub and Diner,"7th Floor, Bren Mercury, Kaikondrahalli Junction, Sarjapur Road, Bangalore",Sarjapur Road,Sarjapur Road,"North Indian,Continental,Italian",1400,4.5,2878,"Microbrewery, Pub"
Empire Restaurant,"4, Opposite NMKRV College, 21st C Cross Road, 3rd Block, Jayanagar, Bangalore",Banashankari,Banashankari,"North Indian,Mughlai,South Indian,Chinese",750,4.4,4884,Casual Dining
Meghana Foods,"52, 1st Floor, 33rd Cross, 4th Block, Jayanagar, Bangalore",Banashankari,Banashankari,"Biryani,North Indian,Chinese",600,4.4,4401,Casual Dining
Karma Kaapi,"81, 36th Cross Road, 5th Block, Jayanagar, Bangalore",Banashankari,Banashankari,"Beverages,Tea",250,4.4,181,Beverage Shop
Poonam Sweets,"43, BDA Complex, 2nd Stage, Banashankari, Bangalore",Banashankari,Banashankari,Mithai,150,4.4,356,Sweet Shop
Sri Laxmi Venkateshwara Coffee Bar,"187, 16th Main, 24th Cross, 2nd Stage, Banashankari, Bangalore",Banashankari,Banashankari,South Indian,100,4.4,343,Quick Bites
Vidyarthi Bhavan,"32, Gandhi Bazaar, Near Gandhi Bazaar Circle, Basavanagudi, Bangalore",Banashankari,Banashankari,South Indian,150,4.4,4460,Quick Bites
Deja Vu Resto Bar,"5th Floor, Gopalan Innovation Mall, Bannerghatta Road, Bangalore",Bannerghatta Road,Bannerghatta Road,"North Indian,Italian",900,4.4,2487,Pub
Onesta,"Site 15, 15th Cross, 100 Feet Road, 4th Phase, JP Nagar, Bangalore",Bannerghatta Road,Bannerghatta Road,"Pizza,Cafe,Italian",600,4.4,4381,"Casual Dining, Cafe"
Corner House Ice Cream,"1225, 26th Main, 9th Block, Jayanagar, Bangalore",Bannerghatta Road,Bannerghatta Road,"Ice Cream,Desserts",400,4.4,819,Dessert Parlor
Chavadi,"4, Arama Suites, Sarvabhouma Nagar, Off Bannerghatta Road, Bannerghatta Road, Bangalore",Bannerghatta Road,Bannerghatta Road,"Continental,North Indian,Pizza,Italian",1200,4.4,2233,"Casual Dining, Bar"
Brewsky,"55, 5th Floor, Goenka Chambers, 19th Main Road, Jeewan Griha Colony, Phase 2, JP Nagar, Bangalore",Bannerghatta Road,Bannerghatta Road,"Continental,American",1600,4.4,4309,Microbrewery
Drunken Monkey,"54/55, 3rd Cross, Omkar Nagar, Arekere Gate, Bannerghatta Road, Bangalore",Bannerghatta Road,Bannerghatta Road,"Beverages,Fast Food",400,4.4,288,"Beverage Shop, Quick Bites"
Waffle Walle,"Royal Meenakshi Mall, Bannerghatta Road, Bangalore",Bannerghatta Road,Bannerghatta Road,"Desserts,Belgian,Beverages",500,4.4,677,Kiosk
Brewsky,"55, 5th Floor, Goenka Chambers, 19th Main Road, Jeewan Griha Colony, Phase 2, JP Nagar, Bangalore",Bannerghatta Road,Bannerghatta Road,"Continental,American",1600,4.4,4312,Microbrewery
Deja Vu Resto Bar,"5th Floor, Gopalan Innovation Mall, Bannerghatta Road, Bangalore",Bannerghatta Road,Bannerghatta Road,"North Indian,Italian",900,4.4,2488,Pub
Chavadi,"4, Arama Suites, Sarvabhouma Nagar, Off Bannerghatta Road, Bannerghatta Road, Bangalore",Bannerghatta Road,Bannerghatta Road,"Continental,North Indian,Pizza,Italian",1200,4.4,2237,"Casual Dining, Bar"
Empire Restaurant,"4, Opposite NMKRV College, 21st C Cross Road, 3rd Block, Jayanagar, Bangalore",Basavanagudi,Basavanagudi,"North Indian,Mughlai,South Indian,Chinese",750,4.4,4884,Casual Dining
Meghana Foods,"52, 1st Floor, 33rd Cross, 4th Block, Jayanagar, Bangalore",Basavanagudi,Basavanagudi,"Biryani,North Indian,Chinese",600,4.4,4401,Casual Dining
Bubblewrap Waffle Co.,"663, 11th Main, 34th Cross, 4th Block, Jayanagar, Bangalore",Basavanagudi,Basavanagudi,"Desserts,Beverages",400,4.4,356,Dessert Parlor
Shake It Off,"2,1478/1, 18th Main, 40th Cross, 4th T Block, Jayanagar, Bangalore",Basavanagudi,Basavanagudi,"Beverages,Fast Food",600,4.4,659,"Beverage Shop, Quick Bites"
Karma Kaapi,"81, 36th Cross Road, 5th Block, Jayanagar, Bangalore",Basavanagudi,Basavanagudi,"Beverages,Tea",250,4.4,181,Beverage Shop
Cable Car,"No.24, 46th Cross, 5th Block Jayanagar, Bangalore",Basavanagudi,Basavanagudi,"North Indian,Italian",1000,4.4,1224,Casual Dining
Natural Ice Cream,"9 & 10, Ground Floor, Das Commercial Complex, 7th Block, Jayanagar, Bangalore",Basavanagudi,Basavanagudi,"Ice Cream,Desserts",150,4.4,366,Dessert Parlor
Poonam Sweets,"43, BDA Complex, 2nd Stage, Banashankari, Bangalore",Basavanagudi,Basavanagudi,Mithai,150,4.4,356,Sweet Shop
Vidyarthi Bhavan,"32, Gandhi Bazaar, Near Gandhi Bazaar Circle, Basavanagudi, Bangalore",Basavanagudi,Basavanagudi,South Indian,150,4.4,4460,Quick Bites
Empire Restaurant,"4, Opposite NMKRV College, 21st C Cross Road, 3rd Block, Jayanagar, Bangalore",Basavanagudi,Basavanagudi,"North Indian,Mughlai,South Indian,Chinese",750,4.4,5060,Casual Dining
Bengaluru Cafe,"6, 9th Cross, 9th Main, 2nd Block, Jayanagar, Bangalore",Basavanagudi,Basavanagudi,South Indian,150,4.4,134,Quick Bites
Sri Laxmi Venkateshwara Coffee Bar,"187, 16th Main, 24th Cross, 2nd Stage, Banashankari, Bangalore",Basavanagudi,Basavanagudi,South Indian,100,4.4,343,Quick Bites
The Fisherman's Wharf,"26, Opposite Shubh Enclave, Ambalipura Village, Sarjapur Road, Bangalore",Bellandur,Bellandur,"Seafood,Goan,North Indian,Continental,Asian",1400,4.4,4099,"Casual Dining, Bar"
Tipsy Bull - The Bar Exchange,"24-26, 414/80/2, Varthur Hobli, Outer Ring Road",Bellandur,Bellandur,"North Indian,Chinese,Continental,Mexican",1400,4.4,2182,"Bar, Casual Dining"
eat.fit,"39/12, 5th Main Road, Iblur Village, Outer Ring Road, Behind Enzo Hotel, Bellandur, Bangalore",Bellandur,Bellandur,"Healthy Food,North Indian,Biryani,Continental,Sandwich",500,4.4,632,Delivery
nu.tree,"36 Aarush, Sri Balaji Layout, Ambulipura, Sarjapur Road, Bangalore",Bellandur,Bellandur,"North Indian,Healthy Food,Beverages",400,4.4,278,Delivery
Onesta,"2318, 27th Main Road, 1st Sector, HSR, Bangalore",Bellandur,Bellandur,"Pizza,Cafe,Italian",600,4.4,3738,"Casual Dining, Cafe"
Dhaba Estd 1986 Delhi,"1st Floor, NTR Royal Plaza, Outer Ring Road, Marathahalli, Bangalore",Bellandur,Bellandur,North Indian,1100,4.4,1209,"Casual Dining, Bar"
La Casa Brewery And Kitchen,"15, Amrita Engineering College Road, Kasavanahalli, Sarjapur Road, Bangalore",Bellandur,Bellandur,"Finger Food,Continental,Seafood",1500,4.4,1381,"Microbrewery, Casual Dining"
Float,"20\5, Panathur Junction, Outer Ring Road, Kadubeessanahalli, Marathahalli, Bangalore",Bellandur,Bellandur,"North Indian,Japanese",1500,4.4,3061,"Casual Dining, Bar"
Kanua,"6/2, Near Wipro Headquaters, Kaikondrahalli, Sarjapur Road, Bangalore",Bellandur,Bellandur,"Konkan,Mangalorean,Seafood",1400,4.4,889,Casual Dining
Foxtrot,"89/1, Monnekollal Village, Varthur Hobli, Outer Ring Road, Marathahalli, Bangalore",Bellandur,Bellandur,"North Indian,Chinese,Continental,Momos",1200,4.4,1146,"Pub, Casual Dining"
Le Gateau - The Cake Shop,"33/4, Narayanamma Garden, 8th Cross, Konen Agrahara, Murugeshpalya, Old Airport Road, Bangalore",Bellandur,Bellandur,"Desserts,Bakery",600,4.4,536,Delivery
OPUS Club,"26, Varthur Hobli, Near HP Petrol Bunk, Harlur Road, Sarjapur Road, Bangalore",Bellandur,Bellandur,"Continental,Italian,North Indian,Mexican",1900,4.4,1496,Pub
JW Kitchen - JW Marriott Bengaluru,"JW Marriott, 24/1, Vittal Mallya Road, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"North Indian,Continental,Italian",2200,4.4,2111,Fine Dining
Oh! Calcutta,"14, 2nd Floor, Church Street, Bangalore",Brigade Road,Brigade Road,"Bengali,Seafood",1200,4.4,1105,"Casual Dining, Bar"
Barbeque Nation,"1/4, Ground Floor, Lido Mall, Swami Vivekananda Road, Ulsoor, Bangalore",Brigade Road,Brigade Road,"North Indian,European,Mediterranean,BBQ,Kebab",1600,4.4,1065,Casual Dining
CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© Felix,"Level 5, 1 MG Mall, Swami Vivekananda Road, Trinity Circle, MG Road, Bangalore",Brigade Road,Brigade Road,"American,Cafe,Continental",1700,4.4,690,"Casual Dining, Cafe"
